mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__algorithm,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.002738666534423828,8.547888287727991e-05,0.0021144390106201173,0.00010220496992837816,kd_tree,11,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 11, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.125,0.0625,0.25,0.13125,0.06959705453537528,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028254508972167967,0.0002505980201381343,0.0026206493377685545,6.437750200255156e-05,kd_tree,11,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 11, 'knn__p': 2, 'knn__weights': 'uniform'}",0.09375,0.09375,0.15625,0.125,0.21875,0.1375,0.046770717334674264,31,0.2734375,0.34375,0.28125,0.3203125,0.265625,0.296875,0.030055287596361478
0.0026526451110839844,2.4945921757284933e-05,0.0023076534271240234,0.00022006275076500367,kd_tree,11,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 11, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.125,0.0625,0.25,0.13125,0.06959705453537528,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028673648834228516,0.00015473844082909176,0.002603626251220703,2.790112712840684e-05,kd_tree,13,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 13, 'knn__p': 1, 'knn__weights': 'uniform'}",0.15625,0.125,0.1875,0.1875,0.1875,0.16875,0.024999999999999998,13,0.25,0.328125,0.2578125,0.296875,0.3203125,0.290625,0.031792171795899694
0.0026869773864746094,7.573684306362483e-05,0.002270793914794922,0.00018364419760822932,kd_tree,13,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 13, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.21875,0.125,0.05590169943749474,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028698921203613283,0.00022151744116367407,0.0027550697326660157,0.00017874573996671915,kd_tree,13,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 13, 'knn__p': 2, 'knn__weights': 'uniform'}",0.15625,0.125,0.1875,0.1875,0.1875,0.16875,0.024999999999999998,13,0.25,0.328125,0.2578125,0.296875,0.3203125,0.290625,0.031792171795899694
0.002702951431274414,9.89925884255623e-05,0.002193307876586914,0.00013812299244534822,kd_tree,13,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 13, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.21875,0.125,0.05590169943749474,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002779388427734375,0.0001697461656828329,0.0026694297790527343,0.00019902960214432898,kd_tree,15,1,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'uniform'}",0.25,0.1875,0.125,0.125,0.1875,0.175,0.046770717334674264,1,0.2734375,0.2734375,0.25,0.28125,0.265625,0.26875,0.010597390598633231
0.002694559097290039,0.00014698990932158348,0.002173614501953125,0.00016350713475623839,kd_tree,15,1,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027046680450439455,7.355534269844896e-05,0.0028534889221191405,0.0002962934879703764,kd_tree,15,2,uniform,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'uniform'}",0.25,0.1875,0.125,0.125,0.1875,0.175,0.046770717334674264,1,0.2734375,0.2734375,0.25,0.28125,0.265625,0.26875,0.010597390598633231
0.0029655933380126954,0.00015579873198979407,0.002060222625732422,1.5758295780273054e-05,kd_tree,15,2,distance,"{'knn__algorithm': 'kd_tree', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
